Abdirahman Frid     19 
Thomas Hedström     14 
Jane Blomberg       16 
Elvy Bergström      8  
Erik Ahlqvist       7  
Vanessa Andersson   10
Ann-Sofie Mårtensson2  
Maj-Britt Berggren  11 
Jessica Hedman      17 
Pekka Henriksson Joh1  
Maria Olsson-Ek     13 
Carolina Åberg      8  
Linnea Lennartsson  13 
Gunnar Jansson      6  
Torsten Lindell     13 
Malin Österberg     2
Anna Andersson      12 
Sofia Smith         17 
Annika Göransson    20 
Olle Dahlström      7  
Morgan Melander     15 
Klara Nilsson-Anders0  
Evelina Olofsson    13 
Viktor Bäckman Palm 9  
Simon Andreasson-Lin15 
Ulrika Lundberg Lars3
Anna Andersson      6  
Marie-Louise Melande14 
Gunnar Backman-Ohlss6  
Eric Jansson-Lundkvi16 
Fredrik Söderman    18 
Erik Engström       1  
Christina Hägg      4  
Mikael Henriksson St6  
Freja Wallin        4  
Tommy Bolin         18
Anna Andersson      6  
Robert Berggren     9  
Bengt Karlsson      12 
Beatrice Sjöberg    20 
Sven Roos           14 
Lennart Johansson   11 
Linnea Persson      11 
Johan Johansson     18 
Ing-Marie Andersson 20 
Jörgen Olsson       7
Anna Berg           12 
Sven Bergqvist-Perss10 
Klara Jakobsson     6  
Nicole Johansson    17 
Frida Lundberg Söder20 
Yousef Nilsson      20 
Sven Danielsson Erik20 
Philip Andersson    9  
Jonna Svensson      5  
Maria Berglund      14
Anna Dahl           18 
Mikael Olofsson     8  
Anette Jansson      6  
Roland Nilsson      12 
Rosa Samuelsson     14 
Tove Möller         7  
Erik Olsson         16 
Thomas Johansson    17 
Elisabeth Svensson  15 
Kalle Jonasson Eriks16
Anna Danielsson Eklu10 
Regina Jansson      15 
Johanna Åberg       8  
Ahmed Mohammad Eklun4  
Erika Håkansson     8  
Simon Eriksson      8  
Eva Sjöberg         16 
Bengt Johannesson   8  
Bengt Eriksson      12 
Pawel Möller        3
Anna Edlund         1  
Thea Olofsson       3  
Karl Torstensson-Str20 
Elinor Johansson    0  
Anna Englund        1  
Gunnar Olausson     0  
David Jonsson       5  
Bengt Kvist         12 
Alicia Hedlund      13 
Henrik Nilsson      0
Anna Fransson       4  
Tyra Dahlström Weste20 
Roger Ström Larsson 15 
Christin Westerlund-15 
Viking Gustavsson   6  
Erik Mohamed-Viberg 3  
Susanne Larsson     11 
Birgitta Mohamud    17 
Karl Olsson         17 
Kjell Schmidt       4
Anna Gustafsson     5  
Ronny Olsson        13 
Abdullah Eriksson   16 
Anna Gustavsson     12 
Ann-Charlotte Jonsso6  
Susanna Lindholm    9  
Sten Eliasson       9  
Jan Andersson       19 
Margareta Josefsson 13 
Oscar Karlsson      9
Anna Hedberg        7  
Alexander Hansson La4  
Evelyn Eriksson Ande17 
Gustav Olsson       1  
Petter Johansson    17 
Maria Fagerström    6  
Oskar Wallin-Larsson7  
Eva Bergqvist       7  
Åke Sandström       15 
Rebecca Ibrahim     14
Anna Henningsson    16 
Kevin Hellman       18 
Madeleine Andersson 18 
Maria Fransson      10 
Tyra Holmberg       2  
Anna Forsberg       11 
Simone Nilsson      12 
Gustav Ahmed        0  
Erik Nilsson        4  
Emma Löfgren Widén  18
Anna Håkansson      1  
Elsa Lundqvist      0  
Sandra Hellgren     7  
Per Wallén          6  
Margareta Björk-Joha2  
Asta Möller         16 
Joakim Nord         10 
Evelina Lundgren    18 
Maya Lundberg       3  
Anna Bengtsson      13
Anna Jansson        20 
Vincent Larsson     0  
Håkan Ljungberg     9  
Valentin Karlsson   7  
Paulina Larsson     13 
Oscar Hedström-Ander8  
Johan Börjesson     10 
Alexander Lind Johan16 
Lars Backman        2  
Svante Eriksson     18
Anna Jensen         3  
Ida Andersson       12 
Joakim Lundin Lindst4  
Inez Antonsson      16 
Lennart Svensson    15 
Bernhard Rosenberg  10 
Thomas Henriksson   15 
Johnny Backlund     3  
Frank Hansson       5  
Mats Hansson-Omar   19
Anna Johansson      8  
Daniel Persson      6  
Ruth Burman         5  
Christer Karlsson   14 
Ove Lundberg        1  
Susanna Karlsson    0  
Daniel Johansson    13 
Alva Blomqvist      0  
Mina Olsson         9  
Anna Sundin         5
Anna Johansson-Dahls0  
Annie Sjöholm       18 
Hanna Jonsson       5  
Ellen Lundgren      9  
Johanna Lind        14 
Emma Andersson      17 
Sven Andersson Lundi11 
Anna Öhman          9  
Therese Olsson      12 
Harriet Tran        19
Anna Karlsson       10 
Bill Lindqvist      0  
Astrid Rydén        11 
Torgny Johansson    18 
Eric Brandt         9  
Bror Gunnarsson     14 
Oscar Westlund      10 
Karl Johansson      20 
Vilhelm Lundström   7  
Peter Engberg       9
Anna Karlsson       19 
Carl Johansson      11 
Daniel Emanuelsson-B11 
Theo Rydén          20 
André Håkansson     8  
Christoffer Karlsson11 
Margareta Ali       12 
Hans Lilja          2  
Eva Lindholm        20 
My Olsson-Norberg   15
Anna Lindgren       14 
Agneta Karlsson     4  
Nils Johansson      12 
Maria Eriksson      12 
Christer Thorén     14 
Per Holm            8  
Lucas Magnusson-Eina13 
Filip Nord          18 
Patrik Nordin       10 
Harry Bergkvist     5
Anna Lundberg       16 
Marie Eriksson      19 
Bo Berg             9  
Christoffer Ismail  11 
Åsa Ljungqvist-Ander14 
Maja Persson        13 
Iréne Andersson     13 
My Sundell Ek       7  
Ben Svensson        8  
Anna Carlsson       10
Anna Lundqvist      1  
Charlotta Englund Pe16 
Ylva Ekman Alexander13 
Viking Norling      2  
Emil Sundell        3  
Karin Persson Ekman 10 
André Berglund      19 
Matilda Sjödin-Ågren11 
Elisabeth Lundgren  14 
Roger Jonsson       1
Anna Melander       16 
Therese Gustafsson L14 
Jan Larsson         9  
Linda Nyman         8  
Sandra Nilsson      5  
Carina Andersson-Sva16 
Cecilia Henriksson  1  
Olivia Karlsson     20 
Håkan Petersson     8  
Bo Gustafsson       12
Anna Moberg         17 
Siv Nyström         20 
Klara Jönsson       11 
Maud Karlsson       17 
Lilly Berglund      20 
Edith Hansson-Olsson8  
Helena Löf Månsson  17 
Amadeus Olsson      20 
Mikael Larsson      17 
Birgitta Svensson   3
Anna Mohamed        4  
Alex Söderström Fors16 
Otto Björk          8  
Tage Nyberg         2  
Sofie Sjöstedt      12 
Karin Engström      3  
Rebecca Sundberg    15 
Carl Hägg           19 
Tommy Löfgren       15 
Ylva Lennartsson    20
Anna Näslund        18 
Martin Ibrahim      18 
Sven Holm           13 
Leif Ahmad          18 
Eva Helgesson Jonsso10 
Fredrik Nordberg-Str9  
Mahdi Gustafsson    2  
Kristina Hassan     14 
Roland Karlsson     13 
Håkan Knutsson Svens8
Anna Petersson      17 
Marianne Lind-Anders1  
Lennart Falk        12 
Agneta Jönsson      10 
Anna Werner         2  
Ben Hedin           14 
Margareta Hultgren  11 
Axel Karlsson       15 
Kristina Nilsson    14 
Ove Andersson       19
Anna Samuelsson     13 
Lars Lind           9  
Åke Andersson Malmbe15 
Viktoria Norberg    5  
Hans Edman Forsberg 7  
Bo Svensson         17 
Rickard Holmberg-And12 
Nils Eriksson       15 
Erik Liu Svensson   14 
Jennie Andersson Lar18
Anna Steen          13 
Gösta Svensson      14 
William Mohammadi   15 
Pernilla Lindblad   9  
Ulf Rosén           18 
Sanna Johansson     15 
Olle Karlsson       14 
Nathalie Ljungqvist 1  
Anna-Karin Lundgren 17 
Jens Bergman        3
Anna Sundqvist      20 
Henry Lindgren Husse17 
Siv Johansson       11 
Per-Erik Hall       15 
Malva Johansson     3  
Per Holm            3  
Amanda Johansson Ber1  
Ingvar Jansson      7  
Viola Nordin        0  
Karin Karlsson Dahls13
Anna Svahn Fredrikss6  
Tina Hallgren       6  
Arne Andersson      11 
Helen Olsson        14 
Juhani Westman      3  
Maud Bergqvist      12 
Olof Lundqvist      0  
Peter Wiklund       18 
Johan Hansson       17 
Maria Vallin        19
Anna Svensson       15 
Ingvar Eriksson     19 
Pernilla Jeppsson   1  
Herman Fors         4  
Sebastian Borgström 18 
Marie Lundin        14 
Michaela Bylund     8  
Helena Johansson Nor12 
Ulf Jansson Andersso14 
Arne Magnusson      5
Anna Svensson       9  
Susanne Norrman     6  
Gerd Ekelund        9  
Sanna Andersson     6  
Jan Nordberg-Boman  0  
Ann-Christin Granstr7  
Annie Fors          4  
Jörgen Sandström Lun17 
Iris Gustafsson-Olss13 
Evert Mohamed       14
Anna Söderman       13 
Carin Gustafsson    17 
Erik Pettersson     5  
Christina Bergström-11 
Jonas Omar          7  
Per Andersson       9  
Tommy Karlsson      8  
Olof Nord Eriksson  3  
Maria Bäckström     18 
Charlotte Nord      11
Anna Widén          11 
Christer Byström Lar1  
Sigge Johansson     19 
Clara Bengtsson     3  
Hanna Nilsson       2  
Kevin Westerlund    18 
Per-Erik Andersson  7  
Malte Dahlberg      16 
Johan Ahmed         0  
Louise Moberg-Persso14
Anna Åkerlund       6  
Hanna Magnusson     12 
Märta Nylén         8  
Erica Lilja         0  
Anette Ivarsson     9  
Sivert Eriksson     19 
Mika Ekdahl         3  
Susanne Carlsson    7  
Christine Nilsson   15 
Nils Larsson        8
Anna-Karin Blom     7  
Vincent Nilsson     3  
Åsa Hedström-Nilsson6  
Peter Karlsson      19 
Maria Johansson     9  
Anna Lindblad       13 
Charlotte Mohamud   17 
Kristina Said       3  
Susanne Nordström   10 
Eva Andersson       6
Anna-Karin Persson  16 
Ann Johansson-Jonsso17 
Peter Hermansson    3  
Olof Carlsson       13 
Leon Engström       19 
Jack Storm          6  
Roberto Larsson     16 
Maria Svensson      12 
Ali Nygren          0  
Anna Chen           5
Anna-Lena Johansson 6  
Marina Hansson Nilss10 
Christian Arvidsson 18 
Nelly Åkesson       8  
Thomas Andersson    13 
Niklas Johansson    1  
Elin Ekman          0  
Viktoria Wang       18 
Camilla Jönsson-Nils7  
Marlene Jansson     7
Anna-Maria Ljung    6  
Elisabet Persson    15 
Linn Karlsson       11 
Nils Fredriksson    7  
Marianne Sjöblom    0  
Veronika Forslund   9  
Ove Davidsson       10 
Lena Andersson Karls17 
Peter Lindqvist     15 
Johanna Sjöberg     11
Anne Eriksson       12 
Viktoria Lind       9  
Sandra Sjögren Åströ17 
Maria Olsson        17 
Erik Larsson        3  
Laura Sköld Gustafss6  
Elisabeth Ågren     15 
Anna Dahl           19 
Leo Bengtsson       8  
Olof Larsson Anderss2
Anne Johansson      4  
Anna Karlsson       3  
Michael Nordström   10 
Liam Johansson-Ander16 
Camilla Ek          5  
Jacob Issa          10 
Elisabeth Henriksson10 
Inge Karlsson       5  
Tore Engman         3  
Miguel Larsson      7
Anne Lind Johansson 12 
Ali Johansson       6  
Jane Persson        4  
Fredrik Sjöström    13 
Birgitta Eriksson   1  
Martina Nyström     16 
Lars Magnusson-Dahlb7  
Viola Byström       4  
Ida Andersson       2  
Jan Svensson        19
Anne Martinsson-Sven4  
Martin Bäckström-Aug12 
Milton Erlandsson   8  
Kerstin Svensson    17 
Liam Josefsson      14 
Mikaela Nilsson     1  
Rickard Nilsson     5  
Anna Gabrielsson    2  
Lara Andersson      3  
Kristina Wang       11
Anne Persson        16 
Adam Östman Olsson  20 
Kjell Skoglund Bergs8  
Leo Lindqvist       1  
Inga-Lill Karlsson  2  
Birgitta Molin      7  
Johan Karlsson      15 
Helena Johansson Fri14 
Ivar Lindahl        1  
Kurt Olsen          4
Anne-Marie Axelsson 5  
Reza Moberg         12 
Benny Andersson     16 
Birgitta Falk       10 
Karl Edvardsson Olof15 
Engla Linder        1  
Hans Isaksson-Jönsso8  
Juhani Jonsson-Hallb16 
Christopher Dahlqvis2  
Magdalena Chen-Hagst13
Anne-Marie Ek Anders20 
Solveig Karlsson    2  
Linnea Jönsson      6  
Björn Rosén-Hussein 12 
Andreas Salomonsson 13 
Gunnar Hermansson   8  
Kristina Gustafsson 2  
Karl Bengtsson      4  
Iréne Engström      3  
Jonas Rydén-Samuelss3
Anne-Marie Magnusson7  
Jan Isaksson        10 
Mats Lindström      13 
Britt Olsson        10 
Sarah Molin         11 
Emil Karlsson       15 
Hans Andersson      18 
Anna Andersson      4  
Katarzyna Kling Öber12 
Ingrid Bergström    1
Annette Bergström   1  
Ann-Christine Abraha7  
Karl Gabrielsson    5  
Linnea Moberg       14 
Kristian Ström      13 
Carolina Johansson  16 
Elisabet Nilsson    6  
Nils Fredriksson    12 
Fredrik Claesson    19 
Lovisa Hagström     7
Annette Eriksson Ros11 
Margareta Löfgren   2  
Anna Forslund Anders4  
Ragnar Westin       16 
Linnéa Karlsson-Pers11 
Kenny Borg          0  
Per Magnusson Karlss3  
Mats Lindgren       0  
Marika Lindell Engda20 
Martin Larsson      16
Annette Magnusson   12 
Johan Isaksson-Olsso20 
Sebastian Bengtsson 2  
Fredrik Nyström     11 
Olof Eriksson-Holm  3  
Jenny Abdi          15 
Kalle Eriksson      8  
Sten Roos           18 
Margaretha Isaksson-18 
Martin Bengtsson    13
Annica Jonsson      2  
Eric Bergdahl Söders13 
Eva Nilsson         10 
Christoffer Hussein 14 
Isabelle Hellberg   16 
Catarina Åkerman    4  
Ibrahim Gullberg    1  
Peter Josefsson-Sjöb20 
Jon Almgren         12 
Emanuel Wahlström   4
Annie Antonsson     12 
Erik Eriksson       10 
Malte Ståhl-Nielsen 6  
Britt Jansson       5  
Amanda Persson      0  
Amanda Olsson       3  
Robin Sandberg Ahmed3  
Hans Larsson        2  
Birgitta Lundgren   7  
Rebecka Olsson      9
Annie Sjögren-Erikss5  
Elisabeth Augustsson9  
Johannes Larsson    19 
Inger Dahlgren      17 
Sebastian Sundberg J8  
Lena Nilsson Höglund15 
Ellen Lind          10 
Sebastian Jakobsson 8  
Tilde Johansson     3  
Lovisa Johannesson  11
Annie Torstensson   8  
Cornelia Andersson  8  
Samuel Kristoffersso5  
Thomas Ahlström     8  
Juhani Johansson    1  
Yvonne Fredriksson  17 
Erik Granlund-Hansso19 
Julia Gustafsson    6  
Amanda Åkesson      0  
Elsie Pettersson    5
Annika Fagerström   7  
Madeleine Johansson-14 
Margareta Pålsson Sö8  
Birgitta Nilsson    1  
Anders Ericsson     19 
Margareta Löf       15 
Noa Sjöström        16 
Maria Johansson     2  
Margareta Ahlberg Al3  
Gunilla Josefsson-Kn4
Annika Grahn        10 
Elisabeth Svensson  15 
Andreas Persson Jans5  
Jesper Östlund      0  
Richard Karlsson    13 
Axel Mårtensson     15 
Johan Hansson       0  
Mikael Nilsson      7  
Wilhelm Söderberg   16 
Lisa Jönsson        4
Antero Lundström    9  
Jessica Nilsson     13 
Eva Jansson-Lindströ20 
Peter Carlsson      19 
Elisabeth Holmström 6  
Karin Eriksson      11 
Per Johansson       13 
Victoria Nilsson    18 
Jacob Petersson     13 
Maj-Britt Nyström   2
Anton Alfredsson    12 
Pia Karlsson        2  
Bengt Holmberg      2  
Ester Olsson Eriksso7  
Kristian Engström   16 
Marie Larsson Lindah19 
Thomas Johansson    6  
Elma Söderlund      14 
Gösta Sjögren Hellst1  
Arne Fransson       5
Anton Ek            19 
Karl Green          11 
Tor Grahn           19 
Maria Saleh-Mattsson5  
Laura Forsberg      10 
Alexander Kristianss12 
Martin Lindblom     7  
Mona Lindström      19 
Noel Johansson      10 
Elizabeth Ahmadi    8
Anton Ericsson      12 
Nils Lund           3  
Henry Viklund       17 
Axel Salomonsson    14 
Alexander Svensson  14 
Carl Berntsson      11 
Ingeborg Jonsson    3  
Gösta Malmgren-Malmb20 
Tobias Ali          13 
Helena Hassan       0
Anton Jacobsson-Joha11 
Margareta Rydén     0  
Stefan Höglund      6  
Linda Frid-Svensson 3  
Tobias Lindqvist    6  
Erik Anderberg      17 
Håkan Thorén        2  
Bengt Svensson      18 
Hanna Fredriksson   11 
Doris Lundström     2
Anton Johansson     4  
Therese Klasson     13 
Peter Wiklund-Abraha14 
Cecilia Nilsson     7  
Henrik Nordström    15 
Katarina Strid      20 
Anna Hallin         12 
Bo Nylander-Nyberg  19 
Benjamin Alfredsson 4  
Eva Axelsson Antonss1
Anton Svensson      5  
Oliver Sjöström Lars13 
Magnus Andersson-Eri17 
Greta Hassan        19 
Jonathan Olsson     9  
Nicklas Karlsson-And7  
Maria Wang          16 
Jan Fredriksson-Lind6  
Robert Jakobsson    1  
Jennie Ahlin        14
Antonio Sjölin      4  
Mikael Gustafsson   1  
Inga-Lill Nilsson   14 
Clara Svärd         6  
André Hedlund       20 
Nils Bäckström      14 
Bernt Johansson     16 
Margareta Hjelm     6  
Antonia Lundkvist-Jo8  
Karin Lilja         4
Arne Olsson         17 
Helena Fredriksson  12 
Emil Lindén         2  
Lena Bäckström Gunna0  
Peter Nilsson-Peters6  
Anita Smith         8  
Linnea Bengtsson    8  
Ragnhild Jönsson    2  
Henrik Simonsson Hul7  
Sami Hassan-Gustafss12
Arnold Berglund-Magn8  
Olof Bertilsson-Ande19 
Gunnel Öberg        8  
Leif Wennberg       16 
Maria Andersson-Lind0  
Fredrik Stenström-An1  
Linnea Mattsson     12 
Sture Håkansson Herm5  
Margareta Nilsson   1  
Linnéa Nilsson      7
Artur Bergqvist     1  
Elsie Skoglund      3  
Ewa Håkansson       5  
Karl Nilsson        3  
Carl Lindberg       13 
Niclas Olsson       11 
Nils Karlsson-Klasso3  
Jan Arvidsson       0  
Kristina Martinsson 17 
Tyra Åberg          9
Arvid Lind          20 
Mattias Larsson Jöns6  
Mikael Wallén       7  
Margaretha Jafari   2  
Linnéa Lundin       4  
Johanna Samuelsson  0  
Siv Halvarsson Svärd10 
Åke Holmqvist Olsson1  
Birgitta Larsson    14 
Sara Larsson        16
Arvid Nordqvist     5  
Evelina Lind        19 
Ann-Charlott Engströ18 
Thomas Holmqvist    6  
Sven-Erik Dahlin    17 
Helen Möller        2  
Elvira Öberg-Eriksso8  
Elisabeth Olsson    2  
Lars Malm           15 
Carl Schmidt        3
Arvid Vestin        11 
Edvard Bergman      16 
Stefan Hagström     15 
Maria Andersson     11 
Ester Karlsson-Lund 20 
Manfred Andersson Ah8  
Lucas Sundin Persson19 
Marta Lindmark      13 
Helena Andreasson-Lu6  
Hanna Johansson-Lind4
Arvid Westerberg    0  
Martin Larsson      16 
Elisabeth Nilsson   9  
Elisabet Nilsson    7  
Gabriel Olsson      8  
Ulf Karlsson        7  
Lennart Johansson   4  
Eva Martinsson      11 
Axel Hansson        17 
Maria Sundberg      2
Arvid Wiklund Månsso8  
Inge Hägg           0  
Maria Lundberg      20 
Gunilla Johansson   18 
Johanna Olofsson    6  
Erik Ahmed          7  
Sven-Erik Larsson   2  
Catarina Larsson    8  
Alexander Åberg     5  
Jonny Andersson     6
Asta Fagerström-Lind16 
Mikael Olsson       1  
Johan Johansson     11 
Astrid Hägglund     16 
Bo Larsson          3  
Isak Hjelm          8  
Erik Karlsson Månsso16 
Marco Dahlgren      20 
Eva Larsson Persson 19 
Vanja Holm          18
Asta Hedström       7  
Josefin Holmström   16 
Freja Berg-Karlsson 2  
Cecilia Carlsson    11 
Eva Andersson       11 
Lennart Nielsen     13 
Annikki Helgesson   2  
Liv Backman Larsson 20 
Nils Andersson      2  
Lennart Sjöberg     20
Astrid Ali          0  
Margareta Andersson 8  
William Johansson   7  
Hjalmar Larsson     15 
Linnéa Nordlander   9  
Eivor Karlsson      15 
Ann-Marie Andersson 20 
Elena Ottosson      13 
Kenneth Dahl        7  
Johan Mohammad      20
Astrid Andersson    1  
